game_id,week,home_team,away_team,went_ot,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_committed,away_penalties_committed,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes,home_pp_opportunities,away_pp_opportunities,home_pp_minutes,away_pp_minutes,home_pp_goals,away_pp_goals,home_pp_xg,away_pp_xg
1019,68,United States,Denmark,0,23,20,2.6954,2.5323,0.2339,0.2239,2,1,3,2,7,8,8,7,14,16,8,7,16,14,1,0,0.8748,1.5801
1020,68,Canada,Switzerland,0,19,23,1.8603,2.2325,0.1408,0.1344,5,3,7,2,6,5,5,6,12,10,5,6,10,12,1,1,0.4131,0.7721
1021,68,Italy,Belgium,1,17,29,1.5471,2.3172,0.1321,0.1361,1,0,2,0,2,3,3,2,4,6,3,2,6,4,0,0,0.1321,0.2949
1022,68,Lithuania,Slovenia,0,34,28,4.0264,2.2817,0.2343,0.1336,2,3,3,5,4,7,7,4,8,14,7,4,14,8,1,1,0.822,0.646
1023,68,Japan,South Korea,0,25,30,2.8753,3.1719,0.1589,0.1555,1,4,2,5,4,6,6,4,11,12,6,4,12,11,0,0,0.785,0.2534
1024,68,Netherlands,Hungary,0,21,38,2.3761,4.9233,0.1543,0.2302,2,5,2,7,8,3,3,8,16,6,3,8,6,16,0,4,1.1559,3.079
1025,68,Germany,Kazakhstan,1,42,26,4.3044,2.7586,0.2178,0.1579,2,3,3,3,6,5,5,6,12,10,5,6,10,12,1,1,0.3585,0.6106
1026,68,Russia,Latvia,0,28,30,3.098,3.3222,0.1563,0.1471,1,7,2,13,5,6,6,5,10,12,6,5,12,10,0,3,1.4866,1.3051
1027,68,Sweden,Austria,0,24,25,2.5339,2.3632,0.2285,0.145,2,6,4,8,5,6,6,5,10,12,6,5,12,10,1,3,0.6116,1.1687
1028,68,Estonia,Slovakia,0,29,12,3.4311,0.9396,0.2159,0.1003,5,1,8,1,0,8,8,0,0,16,8,0,16,0,3,0,1.9489,0
1029,68,China,Spain,0,30,32,3.2949,3.212,0.2352,0.1711,5,2,9,2,6,7,7,6,12,14,7,6,14,12,1,1,0.9215,1.0519
1030,68,Great Britain,Finland,0,26,26,3.1242,2.8035,0.2404,0.1645,2,3,4,6,3,6,6,3,6,12,6,3,12,6,1,0,1.3918,0.3191
1031,68,France,Romania,0,15,33,1.9207,3.8882,0.1743,0.2188,2,1,2,2,12,10,10,12,24,20,10,12,20,24,0,1,0.6802,1.748
1032,69,Belarus,Switzerland,0,27,35,2.8853,3.6744,0.1647,0.1399,2,3,3,4,7,5,5,7,14,10,5,7,10,14,1,2,0.5059,1.9552
1033,69,Russia,Poland,0,35,26,4.5167,2.7824,0.2407,0.1626,3,2,6,3,7,13,13,7,14,28,13,7,28,14,1,1,1.5026,1.2258
1034,69,South Korea,Romania,0,30,25,3.8018,2.9006,0.177,0.1956,2,1,3,2,3,5,5,3,6,10,5,3,10,6,0,0,1.4852,0.1533
1035,69,Norway,Belgium,0,26,24,2.8254,2.8966,0.2496,0.2232,7,2,12,4,7,6,6,7,14,12,6,7,12,14,4,1,0.9578,1.4454
1036,69,Slovakia,China,1,33,27,2.7336,3.0033,0.1342,0.2034,4,5,5,9,4,6,6,4,8,12,6,4,12,8,3,2,1.2129,0.8445
1037,69,Japan,Lithuania,0,14,26,1.1889,2.4712,0.1403,0.143,0,3,0,3,6,3,3,6,12,6,3,6,6,12,0,1,0.1403,0.8613
1038,69,Austria,Canada,0,25,27,2.9812,2.384,0.2112,0.1415,4,0,7,0,8,10,10,8,16,20,10,8,20,16,2,0,1.0854,1.0942
1039,69,Denmark,Germany,0,27,13,3.8338,1.5686,0.2496,0.1604,6,1,12,0,6,7,7,6,12,17,7,6,17,12,2,1,1.4935,0.9206
1040,69,Spain,Czech Republic,0,33,34,3.4866,3.9502,0.1762,0.218,5,6,6,9,6,6,6,6,12,12,6,6,12,12,3,0,1.3604,0.6825
1041,69,Croatia,Finland,1,22,36,2.581,4.1845,0.1647,0.1651,3,4,2,8,3,9,9,3,6,18,9,3,18,6,1,0,0.6468,0.4131
1042,69,Latvia,Kazakhstan,1,21,39,2.1611,3.614,0.1527,0.2119,4,5,8,9,9,4,4,9,18,8,4,9,8,18,1,2,0.1527,0.6257
1043,69,Italy,Netherlands,1,27,26,3.0447,2.3407,0.2155,0.1507,3,4,5,5,5,10,10,5,10,20,10,5,20,10,1,0,1.7589,0.559
1044,69,France,Sweden,0,26,25,2.8258,2.5998,0.1535,0.157,4,3,6,6,9,7,7,9,18,14,7,9,14,18,1,3,0.7144,1.6854
1045,69,United States,Great Britain,1,20,30,1.97,3.6779,0.1473,0.22,2,3,4,6,6,2,2,6,12,4,2,6,4,12,1,1,0.1393,1.559
1046,69,Ukraine,Slovenia,0,28,14,2.6419,1.2089,0.1422,0.1483,1,2,2,2,6,6,6,6,12,14,6,6,14,12,1,1,1.1733,0.5874
1047,70,Czech Republic,France,0,24,21,3.2779,2.1804,0.242,0.1408,1,2,1,4,2,7,7,2,4,14,7,2,14,4,0,2,0.8263,0.8015
1048,70,Sweden,Croatia,0,31,22,3.4847,2.3984,0.1843,0.1528,2,3,1,6,6,3,3,6,12,6,3,6,6,12,0,1,0.5897,1.4379
1049,70,South Korea,Switzerland,0,24,19,2.8485,2.0118,0.153,0.1251,3,0,4,0,4,5,5,4,8,10,5,4,10,8,2,0,1.2036,0.5003
1050,70,Poland,Estonia,0,24,22,3.3428,2.135,0.2398,0.1314,3,1,4,1,7,8,8,7,14,16,8,7,16,14,0,0,1.4551,0.8906
1051,70,Kazakhstan,Denmark,0,31,21,3.8488,2.1281,0.2329,0.1452,4,5,7,5,3,6,6,3,6,12,6,3,12,6,0,0,1.1243,0
1052,70,Hungary,Austria,0,31,34,2.9713,3.7987,0.2194,0.1533,1,4,2,7,6,7,7,6,15,14,7,6,14,15,1,0,1.2401,1.0931
1053,70,United States,Slovakia,0,19,20,2.0728,1.8954,0.2145,0.2119,1,4,2,8,3,8,8,3,6,18,8,3,18,6,1,1,0.5658,0.7619
1054,70,Russia,Belarus,0,34,37,3.9392,4.1826,0.1913,0.2155,1,4,2,6,8,6,6,8,19,12,6,8,12,19,0,1,1.3338,2.6034
1055,70,Netherlands,Latvia,1,35,30,4.2933,3.1698,0.2151,0.2116,4,5,6,8,6,11,11,6,12,22,11,6,22,12,2,1,2.7231,0.6321
1056,70,Romania,Lithuania,1,34,22,3.7184,2.2978,0.1479,0.1397,4,5,8,9,5,10,10,5,10,20,10,5,20,10,3,1,1.6891,0.8077
1057,70,Finland,Belgium,0,25,16,3.1125,1.8738,0.2406,0.1564,3,0,4,0,11,5,5,11,25,10,5,11,10,25,0,0,0.2906,1.4201
1058,70,Ukraine,Canada,0,25,24,2.6583,2.5002,0.222,0.1517,5,1,9,2,7,8,8,7,14,16,8,7,16,14,3,0,1.2627,1.4494
1059,70,Spain,Norway,1,32,29,3.9369,2.8919,0.1789,0.1616,5,4,7,5,4,8,8,4,8,16,8,4,16,8,3,1,2.0457,0.4784
1060,70,Germany,Great Britain,0,28,21,3.1986,2.6371,0.1691,0.21,5,2,7,4,6,6,6,6,12,12,6,6,12,12,4,0,1.4645,0.8568
1061,70,China,Italy,0,34,26,3.7589,2.4274,0.2167,0.1668,4,2,6,4,5,5,5,5,10,10,5,5,10,10,3,0,1.3081,0.3881
1062,71,United States,Spain,0,28,28,2.8027,2.9652,0.1495,0.1878,0,3,0,3,9,3,3,9,18,6,3,9,6,18,0,1,0.594,1.2337
1063,71,Russia,Switzerland,0,26,29,2.7532,3.9425,0.1372,0.2383,5,4,8,7,14,4,4,14,28,8,4,14,8,28,1,3,0.1315,2.3103
1064,71,China,Latvia,1,23,29,2.3294,2.8881,0.2228,0.1703,3,2,5,4,6,6,6,6,12,12,6,6,12,12,3,1,1.1405,0.3405
1065,71,Great Britain,France,0,18,31,1.4819,3.6865,0.1431,0.1738,0,6,0,9,6,7,7,6,12,16,7,6,16,12,0,2,0,0.8412
1066,71,Czech Republic,Belarus,0,25,27,3.2164,2.3859,0.2158,0.1291,1,5,1,7,6,11,11,6,12,22,11,6,22,12,0,0,1.3237,0.1258
1067,71,Norway,Slovenia,0,24,27,2.6878,3.3395,0.1429,0.2312,3,7,6,12,8,6,6,8,16,12,6,8,12,16,3,4,1.3946,2.0905
1068,71,Slovakia,Finland,0,30,30,3.4268,3.424,0.213,0.1789,2,1,4,2,5,11,11,5,10,22,11,5,22,10,1,0,1.8921,0.2734
1069,71,Romania,Canada,1,25,31,2.7803,3.405,0.1802,0.1551,6,5,9,10,5,5,5,5,10,10,5,5,10,10,1,0,0.8041,1.1983
1070,71,Poland,South Korea,1,25,30,2.8284,3.6975,0.242,0.25,4,5,7,9,7,3,3,7,14,6,3,7,6,14,1,4,0.5471,1.7896
1071,71,Germany,Sweden,0,26,24,2.586,2.659,0.2164,0.1607,3,4,4,5,4,5,5,4,8,10,5,4,10,8,0,0,0.2164,0.6957
1072,71,Ukraine,Estonia,1,24,25,2.7903,2.2699,0.2428,0.2089,3,4,4,6,7,6,6,7,14,12,6,7,12,14,2,2,1.3061,0.8589
1073,71,Japan,Denmark,0,29,24,3.5351,2.3199,0.2412,0.1491,4,2,5,2,2,2,2,2,4,4,2,2,4,4,1,1,0.7236,0.2981
1074,71,Lithuania,Belgium,0,28,19,3.7105,1.6947,0.2294,0.1328,4,1,7,2,5,6,6,5,10,12,6,5,12,10,3,1,2.1147,0.8327
1075,71,Kazakhstan,Hungary,0,21,13,2.8979,1.1537,0.1723,0.1481,6,1,10,2,2,9,9,2,4,18,9,2,18,4,3,0,2.1404,0.2728
1076,71,Netherlands,Croatia,0,21,19,2.5077,2.0765,0.1501,0.1634,4,2,8,4,7,8,8,7,14,16,8,7,16,14,1,0,1.3781,0.4536
1077,71,Italy,Austria,0,29,25,2.8295,2.183,0.1446,0.1353,1,2,2,3,3,5,5,3,6,10,5,3,10,6,1,0,1.7022,0.2707
1078,72,Belgium,China,0,31,15,2.9099,1.6551,0.1884,0.1438,3,1,4,1,6,7,7,6,12,14,7,6,14,12,0,0,1.1986,0.2859
1079,72,Japan,Poland,0,32,40,3.58,4.5594,0.1402,0.2298,2,3,4,3,6,6,6,6,15,12,6,6,12,15,1,0,0.5532,0.9651
1080,72,Lithuania,United States,0,28,23,4.4027,1.9603,0.2381,0.1334,4,0,8,0,5,13,13,5,10,26,13,5,26,10,2,0,2.9867,0.2668
1081,72,Slovenia,Spain,0,33,24,3.5939,2.4287,0.1602,0.164,0,3,0,4,6,5,5,6,12,10,5,6,10,12,0,2,1.3785,0.8083
1082,72,Latvia,Belarus,1,49,29,5.426,2.8539,0.2181,0.2163,6,5,8,6,8,8,8,8,16,16,8,8,16,16,0,0,1.0981,0.6513
1083,72,Sweden,Italy,1,36,19,4.7853,1.6051,0.2504,0.1884,2,1,2,0,7,11,11,7,14,22,11,7,22,14,2,0,2.7679,0.1884
1084,72,Finland,Kazakhstan,0,24,20,2.9154,2.1021,0.1593,0.1554,2,0,3,0,5,6,6,5,10,12,6,5,12,10,1,0,1.5342,0.8093
1085,72,Norway,Slovakia,0,36,19,3.8981,1.449,0.1615,0.1317,5,1,7,0,3,3,3,3,6,6,3,3,6,6,0,1,0.7931,0.2634
1086,72,Russia,Switzerland,0,29,22,3.5434,2.1169,0.2266,0.1654,3,2,3,1,5,6,6,5,12,12,6,5,12,12,1,0,1.3715,0.2656
1087,72,Ukraine,Austria,0,26,25,1.9166,2.4302,0.1266,0.2049,6,1,10,2,7,5,5,7,14,10,5,7,10,14,2,1,0.5964,0.837
1088,72,Great Britain,Canada,0,31,27,3.898,2.7763,0.1694,0.1511,11,3,17,4,5,8,8,5,10,16,8,5,16,10,4,0,1.7459,0.4431
1089,72,Hungary,Romania,1,43,23,5.7272,3.0822,0.2399,0.2384,4,3,7,5,9,12,12,9,18,24,12,9,24,18,2,1,2.9959,1.4
1090,72,Germany,South Korea,0,20,23,2.3862,3.0049,0.2258,0.2169,1,0,1,0,6,6,6,6,12,12,6,6,12,12,1,0,0.889,1.295
1091,72,Croatia,Estonia,0,35,25,4.4846,2.7976,0.2417,0.2067,6,3,12,5,6,9,9,6,12,18,9,6,18,12,4,1,2.0622,0.8402
1092,72,France,Czech Republic,0,27,22,3.4282,2.2822,0.1796,0.1736,4,1,8,2,7,8,8,7,14,16,8,7,16,14,3,0,1.3856,0.618
1093,72,Netherlands,Denmark,0,21,23,2.7509,2.2137,0.2355,0.1455,3,2,5,3,4,10,10,4,8,20,10,4,20,8,0,1,1.1588,0.5801
1094,73,Croatia,Kazakhstan,1,22,21,2.2032,2.2652,0.1625,0.2432,2,3,2,6,8,4,4,8,16,8,4,8,8,16,0,1,0.5647,0.6801
1095,73,Japan,France,0,20,16,1.7643,1.9794,0.1506,0.2273,0,2,0,2,7,3,3,7,14,6,3,7,6,14,0,2,0,0.7193
1096,73,Slovenia,Hungary,0,20,25,2.1896,2.6035,0.1597,0.2192,2,0,3,0,5,4,4,5,10,8,4,5,8,10,2,0,1.0302,0.364
1097,73,Spain,Lithuania,0,33,22,4.1082,2.3211,0.2398,0.2295,5,1,9,2,4,6,6,4,8,12,6,4,12,8,3,0,1.3295,0.6886
1098,73,Latvia,Poland,0,35,28,5.2954,3.0055,0.2386,0.1478,7,3,9,4,9,15,15,9,20,30,15,9,30,20,4,0,3.3409,1.4132
1099,73,Switzerland,Canada,0,35,16,4.0597,1.4864,0.1488,0.1402,6,1,11,2,3,11,11,3,6,25,11,3,25,6,6,0,2.1909,0.1402
1100,73,Slovakia,Russia,0,30,38,2.3367,4.8365,0.2095,0.2381,2,5,4,8,8,3,3,8,18,6,3,8,6,18,1,2,0.419,2.1313
1101,73,Estonia,South Korea,0,31,20,3.0058,3.0455,0.1518,0.2198,3,2,3,4,5,4,4,5,10,8,4,5,8,10,1,1,0.5121,1.2014
1102,73,Italy,Austria,0,38,27,3.9114,2.6304,0.2175,0.154,2,1,4,2,4,8,8,4,8,16,8,4,16,8,1,0,2.1655,0.7552
1103,73,Belgium,Belarus,1,24,24,2.3397,3.4691,0.157,0.2503,3,4,5,5,6,6,6,6,14,12,6,6,12,14,0,2,0.8657,2.0659
1104,73,Sweden,Finland,1,40,27,4.2736,3.2857,0.1663,0.2229,5,4,9,7,10,8,8,10,20,16,8,10,16,20,3,2,1.4013,1.1114
1105,73,Romania,Netherlands,0,36,21,3.4735,1.8276,0.1546,0.1211,6,0,10,0,2,3,3,2,4,6,3,2,6,4,3,0,0.7686,0.1211
1106,73,Great Britain,Norway,1,15,36,1.627,3.9056,0.145,0.227,2,3,4,6,6,4,4,6,12,10,4,6,10,12,1,1,0.4305,1.2386
1107,73,China,Czech Republic,0,25,33,2.146,3.6079,0.1241,0.1695,4,3,7,3,3,4,4,3,6,8,4,3,8,6,2,1,0.3572,0.6482
1108,73,Germany,Denmark,1,29,38,3.8718,4.5083,0.2475,0.1603,5,4,8,6,6,11,11,6,14,22,11,6,22,14,2,0,1.5838,1.666
1109,73,United States,Ukraine,0,25,23,3.4766,2.5827,0.2093,0.2165,3,4,6,5,9,10,10,9,18,20,10,9,20,18,1,2,1.7431,1.3441
1110,74,Czech Republic,Switzerland,0,32,26,4.4671,2.7911,0.2473,0.1634,4,3,6,6,7,11,11,7,14,22,11,7,22,14,2,2,1.7714,0.6148
1111,74,Latvia,Denmark,0,30,24,4.3488,2.1197,0.2312,0.135,5,2,8,2,2,9,9,2,4,18,9,2,18,4,1,0,1.8231,0.135
1112,74,China,Belgium,0,19,27,1.8859,2.7004,0.1481,0.1652,3,1,5,2,6,4,4,6,12,8,4,6,8,12,0,1,0.1481,1.0807
1113,74,Finland,Norway,0,25,35,2.7595,3.7171,0.2242,0.2251,7,5,10,8,5,8,8,5,10,16,8,5,16,10,3,2,0.6905,1.1168
1114,74,United States,Slovakia,1,30,20,3.5153,1.6195,0.2413,0.2067,2,3,4,6,5,15,15,5,10,30,15,5,30,10,1,2,1.138,0.3541
1115,74,Germany,Russia,0,20,31,2.3965,3.7512,0.227,0.2214,2,3,1,3,11,10,10,11,22,20,10,11,20,22,0,3,0.806,1.4242
1116,74,Italy,Belarus,0,37,18,4.2117,1.8972,0.178,0.1517,1,3,1,6,7,9,9,7,14,18,9,7,18,14,1,1,1.7565,0.437
1117,74,Hungary,France,0,33,31,2.8779,4.2258,0.1402,0.1854,4,3,6,5,7,6,6,7,16,12,6,7,12,16,0,0,0.7912,2.3032
1118,74,Poland,Ukraine,0,15,26,1.4752,2.7172,0.1616,0.1541,1,2,2,3,6,5,5,6,12,12,5,6,12,12,0,1,0.3173,1.7745
1119,74,Slovenia,Croatia,0,33,19,3.374,1.8119,0.1568,0.151,4,0,6,0,6,3,3,6,12,6,3,6,6,12,2,0,1.0075,0.151
1120,74,Romania,Kazakhstan,0,27,26,2.6696,2.7429,0.1373,0.1597,4,1,5,2,6,3,3,6,12,9,3,6,9,12,0,0,0.4118,0.9335
1121,74,Great Britain,Sweden,0,22,29,2.0311,4.3542,0.1948,0.2451,1,5,2,7,13,4,4,13,26,8,4,13,8,26,1,2,0.8222,3.2595
1122,74,Estonia,Spain,0,38,27,4.1576,2.9683,0.2176,0.2056,3,2,4,4,4,6,6,4,8,12,6,4,12,8,1,0,1.8012,0.4144
1123,74,Netherlands,Japan,1,27,26,2.6949,2.438,0.1501,0.2175,2,3,4,1,6,7,7,6,12,14,7,6,14,12,1,1,1.096,0.292
1124,74,Lithuania,Austria,0,38,24,4.0155,2.7983,0.2104,0.2209,8,1,13,2,6,8,8,6,12,16,8,6,16,12,3,1,1.9294,1.7395
1125,74,Canada,South Korea,0,25,24,2.6644,2.819,0.1526,0.1861,3,2,4,3,5,3,3,5,10,6,3,5,6,10,1,0,0.3052,0.7807
1126,75,Slovenia,Czech Republic,0,27,25,2.5825,2.7753,0.2023,0.1703,3,1,4,1,4,10,10,4,8,20,10,4,20,8,2,0,0.8566,0.4393
1127,75,Denmark,China,0,30,27,3.6186,2.9496,0.1652,0.2205,3,4,5,5,3,9,9,3,6,18,9,3,18,6,0,0,2.2875,0
1128,75,Switzerland,Italy,1,25,26,2.4697,2.5324,0.1171,0.2012,2,3,2,5,4,2,2,4,8,4,2,4,4,8,0,1,0,0.4495
1129,75,Belarus,France,0,26,19,2.4153,2.2243,0.2173,0.2383,3,2,5,3,4,6,6,4,8,12,6,4,12,8,1,1,0.4884,0.7906
1130,75,Croatia,Netherlands,1,39,19,5.1282,1.9399,0.2309,0.1846,2,3,4,4,3,11,11,3,6,22,11,3,22,6,0,0,3.387,0.4462
1131,75,Estonia,Austria,0,21,28,1.9552,2.9086,0.207,0.1515,3,4,4,8,5,5,5,5,10,10,5,5,10,10,0,1,0.3689,0.5893
1132,75,Poland,United States,0,22,24,2.8761,2.5289,0.2321,0.1731,2,1,4,2,7,11,11,7,14,22,11,7,22,14,2,0,1.656,0.413
1133,75,Belgium,South Korea,0,18,27,1.9913,3.6706,0.1702,0.2096,3,2,4,4,4,4,4,4,8,8,4,4,8,8,2,0,0.6554,1.6022
1134,75,Romania,Lithuania,1,30,22,2.9846,2.6827,0.2191,0.2195,2,3,3,6,7,7,7,7,14,14,7,7,14,14,0,2,0.7854,1.3079
1135,75,Finland,Russia,0,36,19,3.8878,2.2581,0.1616,0.2126,5,1,7,1,9,6,6,9,18,12,6,9,12,18,1,0,1.3047,0.6493
1136,75,Germany,Great Britain,0,30,25,3.5886,3.1555,0.2339,0.1991,2,1,3,2,5,7,7,5,10,17,7,5,17,10,1,0,0.7635,0.469
1137,75,Kazakhstan,Norway,0,21,29,2.5262,2.5174,0.1747,0.1392,1,2,2,4,3,5,5,3,6,10,5,3,10,6,0,1,0.8031,0.2753
1138,75,Slovakia,Sweden,0,26,25,3.6221,2.4494,0.2049,0.1589,4,0,8,0,1,13,13,1,2,26,13,1,26,2,1,0,2.835,0
1139,75,Latvia,Japan,0,26,28,2.8613,2.991,0.1702,0.2092,2,4,1,8,6,7,7,6,12,14,7,6,14,12,0,3,0.6737,1.1483
1140,75,Canada,Hungary,1,36,32,4.7624,3.0146,0.2442,0.1458,3,2,5,2,4,13,13,4,8,26,13,4,26,8,2,0,2.2677,0.7633
1141,76,Sweden,Czech Republic,0,30,22,3.1354,2.4192,0.2307,0.153,3,4,3,6,10,6,6,10,20,12,6,10,12,20,0,1,0.5275,0.8671
1142,76,Lithuania,Finland,0,23,20,2.9462,1.9079,0.2324,0.169,2,1,4,1,1,10,10,1,2,20,10,1,20,2,1,0,1.5242,0
1143,76,United States,Japan,0,24,18,2.4326,2.1768,0.2169,0.1722,4,3,7,3,7,4,4,7,14,10,4,7,10,14,0,0,0.3654,1.0399
1144,76,Belarus,Great Britain,0,29,34,2.9519,3.4752,0.1469,0.1948,1,4,2,6,8,6,6,8,16,12,6,8,12,16,1,1,0.3912,0.9358
1145,76,Russia,Ukraine,0,17,41,2.213,3.5692,0.1637,0.2072,1,5,0,9,6,8,8,6,12,16,8,6,16,12,0,1,1.4229,1.1667
1146,76,Switzerland,Germany,1,28,15,3.9318,1.2534,0.2465,0.0958,4,3,4,3,2,11,11,2,4,24,11,2,24,4,3,0,2.6079,0
1147,76,Slovakia,Poland,0,32,30,3.6458,3.1969,0.2354,0.1536,7,5,10,8,2,11,11,2,4,22,11,2,22,4,3,0,1.8527,0.6104
1148,76,Canada,Netherlands,1,36,31,3.3057,3.9328,0.1501,0.2189,4,5,5,8,14,7,7,14,28,14,7,14,14,28,0,3,0.446,1.9323
1149,76,Croatia,Kazakhstan,0,27,32,3.3144,3.3445,0.2308,0.2234,2,8,1,11,4,6,6,4,11,12,6,4,12,11,2,2,1.6677,1.0131
1150,76,South Korea,Slovenia,0,25,20,2.9208,2.1167,0.166,0.1499,1,4,2,5,5,5,5,5,10,10,5,5,10,10,1,2,0.9739,0.9864
1151,76,Belgium,Spain,1,34,22,3.7367,2.4182,0.2101,0.2336,3,2,5,2,4,8,8,4,8,16,8,4,16,8,1,1,2.0356,0.6415
1152,76,China,Denmark,0,30,25,3.5156,2.6856,0.2332,0.1794,4,2,6,2,5,6,6,5,10,12,6,5,12,10,2,0,0.9257,0.6824
1153,76,Latvia,Italy,0,25,26,2.9532,2.3764,0.1698,0.1535,3,1,5,2,3,5,5,3,6,12,5,3,12,6,0,1,1.1021,0.8783
1154,76,Hungary,Estonia,0,34,24,3.7248,2.5194,0.1622,0.1483,2,3,4,4,5,6,6,5,10,12,6,5,12,10,0,2,0.7227,1.2692
1155,76,France,Norway,1,41,31,4.7269,2.829,0.1833,0.1693,5,4,9,5,5,8,8,5,10,16,8,5,16,10,2,1,0.8953,0.4192
1156,77,Netherlands,Hungary,0,8,19,0.888,1.7174,0.1551,0.1511,1,5,2,7,7,3,3,7,14,6,3,7,6,14,1,1,0.3057,0.2898
1157,77,Poland,Switzerland,0,29,25,3.3019,3.4792,0.1635,0.2265,4,3,7,6,13,8,8,13,26,16,8,13,16,26,1,0,1.0134,1.7232
1158,77,United States,South Korea,1,23,28,2.8126,3.1551,0.2278,0.1613,3,2,5,4,10,5,5,10,20,10,5,10,10,20,1,1,0.7731,0.9548
1159,77,Czech Republic,Estonia,1,29,21,3.9622,2.1705,0.2232,0.2107,3,2,5,4,10,3,3,10,20,6,3,10,6,20,0,1,0.1664,1.2032
1160,77,Finland,Norway,1,26,23,3.451,2.3808,0.232,0.1554,3,2,6,3,4,11,11,4,8,25,11,4,25,8,0,0,1.8897,0.2589
1161,77,Slovakia,Denmark,1,43,26,4.759,3.2118,0.1693,0.2249,3,2,5,3,4,7,7,4,8,14,7,4,14,8,2,1,2.6232,0.5718
1162,77,Russia,Spain,0,37,20,4.7858,1.69,0.2395,0.1026,8,2,14,4,3,9,9,3,6,18,9,3,18,6,5,0,2.1751,0
1163,77,Sweden,China,0,27,23,2.2455,2.1913,0.1736,0.2204,4,2,7,4,7,5,5,7,14,10,5,7,10,14,0,0,0.6769,0.8632
1164,77,Slovenia,Ukraine,0,31,18,2.716,1.5854,0.1609,0.1368,5,0,6,0,4,5,5,4,8,10,5,4,10,8,2,0,0.7176,0.6647
1165,77,Belarus,Austria,0,37,33,3.4528,3.6352,0.2058,0.2158,4,6,3,9,5,8,8,5,10,16,8,5,16,10,1,2,1.0882,1.7213
1166,77,Lithuania,Belgium,1,32,25,3.7712,2.7457,0.1599,0.213,4,3,7,5,7,6,6,7,14,12,6,7,12,14,0,1,1.3181,1.3739
1167,77,Latvia,Great Britain,0,29,22,3.3895,2.8231,0.1636,0.181,2,1,4,2,3,6,6,3,6,12,6,3,12,6,1,1,0.7966,0.584
1168,77,Japan,Croatia,0,28,26,3.4578,3.1283,0.1693,0.1498,4,0,7,0,9,4,4,9,20,8,4,9,8,20,1,0,0.5946,2.3003
1169,77,Italy,Romania,0,28,23,2.768,2.3726,0.1588,0.16,0,6,0,9,4,3,3,4,8,6,3,4,6,8,0,1,0.7077,0.6288
1170,77,France,Germany,0,26,17,3.6633,1.2838,0.247,0.1335,7,0,13,0,4,5,5,4,8,12,5,4,12,8,0,0,1.2635,0.5078
1171,77,Canada,Kazakhstan,0,27,31,3.2756,3.2581,0.2269,0.176,5,3,6,5,5,9,9,5,10,18,9,5,18,10,4,2,1.8964,0.8062
1172,78,Great Britain,Austria,1,39,24,3.8168,2.2099,0.1865,0.1503,3,2,6,3,2,6,6,2,4,12,6,2,12,4,1,1,0.784,0.1503
1173,78,Netherlands,Norway,1,28,38,3.2647,3.1823,0.2155,0.1459,3,4,4,5,3,8,8,3,6,16,8,3,16,6,1,0,1.572,0.6005
1174,79,Kazakhstan,China,1,28,31,2.3283,2.8256,0.1492,0.1371,3,4,6,8,6,4,4,6,12,8,4,6,8,12,0,2,0.1451,0.8796
1175,79,Ukraine,Czech Republic,0,18,38,1.3855,4.3579,0.1166,0.1669,1,4,2,6,5,3,3,5,10,6,3,5,6,10,0,3,0.1166,1.5784
1176,79,Slovakia,Switzerland,0,21,28,1.8262,3.2551,0.1237,0.2033,2,1,2,2,3,7,7,3,6,14,7,3,14,6,0,0,0.7327,1.0616
1177,79,Belarus,Romania,0,20,22,2.1894,2.3498,0.1461,0.1614,5,3,7,6,4,3,3,4,8,6,3,4,6,8,1,1,0.7142,0.7355
1178,79,Finland,United States,0,24,18,3.2155,2.4511,0.2373,0.2226,2,3,1,6,8,8,8,8,18,16,8,8,16,18,1,2,1.4217,1.3176
1179,79,Latvia,Japan,0,27,17,3.2892,1.4913,0.1744,0.1321,0,1,0,1,3,7,7,3,6,14,7,3,14,6,0,0,0.4595,0.3651
1180,79,Estonia,Russia,0,24,31,2.6808,3.6146,0.205,0.2178,3,2,6,3,6,8,8,6,12,16,8,6,16,12,2,1,1.6148,1.3966
1181,79,Norway,Canada,0,26,26,2.6339,2.8686,0.1547,0.1537,6,3,10,3,7,4,4,7,14,8,4,7,8,14,2,1,0.8971,1.209
1182,79,Denmark,Sweden,0,20,21,2.5494,2.6141,0.2314,0.2426,2,4,4,2,5,9,9,5,10,18,9,5,18,10,2,3,0.6202,1.0685
1183,79,Belgium,Poland,0,30,27,3.5334,3.2925,0.2233,0.1618,3,4,6,4,4,8,8,4,8,16,8,4,16,8,1,1,1.7604,1.3842
1184,79,Great Britain,Netherlands,0,26,17,3.0124,1.7228,0.1604,0.1793,4,3,6,6,3,5,5,3,6,10,5,3,10,6,3,0,1.3745,0
1185,79,Croatia,Lithuania,0,24,27,2.907,2.8339,0.2118,0.2299,1,2,2,4,3,10,10,3,6,20,10,3,20,6,0,0,1.1832,0.2299
1186,79,Spain,Austria,1,26,25,2.5205,2.9383,0.1581,0.217,2,3,3,3,9,5,5,9,18,10,5,9,10,18,1,1,1.0879,1.0983
